EVENT_ID,EPISODE_ID,EVENT_STATE,EVENT_COUNTY,EVENT_TYPE,EVENT_YEAR,EVENT_FIPS,COUNTY_FIPS,COUNTY_NAME,COUNTY_STATE,DISTANCE_KM,CZ_TYPE,VOTING_YEAR,reg_voters,ballots_cast,cvap,reg_voters_pct,voter_turnout_pct,reg_voter_turnout_pct,pres_dem_votes,pres_rep_votes,sen_dem_votes,sen_rep_votes,pres_dem_ratio,pres_rep_ratio,sen_dem_ratio,sen_rep_ratio,partisan_index_dem,partisan_index_rep
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29039,Cedar County County,MO,0.0,C,2018,8770.0,6126.0,10450.0,0.8392345,0.5862201,0.6985177,,,,,,,,,0.236228,0.763772
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29039,Cedar County County,MO,9.10072422240776,C,2004,10270.0,6335.0,10468.0,0.98,0.6051777,0.6168452,1910.0,4238.0,1761.0,4285.0,0.3106701,0.6893299,0.2912669,0.708733,,
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29039,Cedar County County,MO,9.10072422240776,C,2006,7505.0,5276.0,10537.0,0.7122521,0.5007118,0.702998,,,1973.0,2883.0,,,0.4063015,0.5936985,0.362202,0.637798
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29039,Cedar County County,MO,9.10072422240776,C,2008,8575.0,7290.0,10675.0,0.8032787,0.682904,0.8501458,2060.0,4194.0,,,0.3293892,0.6706108,,,0.354742,0.645258
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29039,Cedar County County,MO,9.10072422240776,C,2010,8604.0,4939.0,10675.0,0.8059953,0.4626698,0.5740353,,,1225.0,3310.0,,,0.2701213,0.7298787,0.326695,0.673305
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29039,Cedar County County,MO,9.10072422240776,C,2012,8577.0,6826.0,10675.0,0.803466,0.6394379,0.7958494,1537.0,4376.0,,,0.2599357,0.7400643,,,0.316437,0.683563
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29039,Cedar County County,MO,9.10072422240776,C,2014,8193.0,3738.0,10450.0,0.7840191,0.3577034,0.4562431,,,,,,,,,0.286482,0.713518
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29039,Cedar County County,MO,9.10072422240776,C,2016,8498.0,7143.0,10450.0,0.8132057,0.6835406,0.8405507,1011.0,5021.0,1541.0,4445.0,0.1676061,0.8323939,0.257434,0.742566,0.247526,0.752474
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29039,Cedar County County,MO,9.10072422240776,C,2018,8770.0,6126.0,10450.0,0.8392345,0.5862201,0.6985177,,,,,,,,,0.236228,0.763772
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29185,St. Clair County County,MO,31.331427957692565,C,2004,7328.0,4999.0,7537.0,0.9722701,0.6632612,0.682178,1841.0,3098.0,,,0.3727475,0.6272525,,,,
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29185,St. Clair County County,MO,31.331427957692565,C,2006,7239.0,4731.0,7598.0,0.9527507,0.6226639,0.6535433,,,,,,,,,0.389332,0.610668
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29185,St. Clair County County,MO,31.331427957692565,C,2008,7018.0,5092.0,7720.0,0.9090673,0.6595855,0.7255628,1886.0,2981.0,,,0.3875077,0.6124923,,,0.380128,0.619872
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29185,St. Clair County County,MO,31.331427957692565,C,2010,6922.0,4011.0,7720.0,0.8966321,0.5195596,0.5794568,,,,,,,,,0.380128,0.619872
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29185,St. Clair County County,MO,31.331427957692565,C,2012,6824.0,5194.0,7720.0,0.8839378,0.6727979,0.7611372,1460.0,3019.0,,,0.3259656,0.6740344,,,0.356737,0.643263
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29185,St. Clair County County,MO,31.331427957692565,C,2014,6676.0,3174.0,7615.0,0.8766907,0.4168089,0.4754344,,,,,,,,,0.356737,0.643263
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29185,St. Clair County County,MO,31.331427957692565,C,2016,6587.0,5131.0,7615.0,0.8650033,0.6738017,0.7789586,936.0,3501.0,,,0.2109533,0.7890466,,,0.268459,0.731541
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29185,St. Clair County County,MO,31.331427957692565,C,2018,6521.0,4450.0,7615.0,0.8563362,0.5843729,0.6824107,,,,,,,,,0.268459,0.731541
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29167,Polk County County,MO,34.86013566403144,C,2004,18393.0,12688.0,21242.0,0.8658789,0.5973072,0.6898277,3775.0,8586.0,3470.0,8698.0,0.305396,0.694604,0.2851742,0.7148257,,
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29167,Polk County County,MO,34.86013566403144,C,2006,15667.0,10454.0,21918.0,0.7148006,0.4769596,0.6672624,,,3759.0,6040.0,,,0.3836106,0.6163895,0.350231,0.649769
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29167,Polk County County,MO,34.86013566403144,C,2008,19827.0,13862.0,23270.0,0.8520412,0.5957026,0.6991476,4553.0,8956.0,,,0.3370346,0.6629654,,,0.344663,0.655337
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29167,Polk County County,MO,34.86013566403144,C,2010,19413.0,10020.0,23270.0,0.8342501,0.4305973,0.516149,,,2424.0,6794.0,,,0.2629638,0.7370362,0.319724,0.680277
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29167,Polk County County,MO,34.86013566403144,C,2012,20092.0,13275.0,23270.0,0.8634293,0.570477,0.6607108,3580.0,9252.0,,,0.27899,0.72101,,,0.31565,0.68435
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29167,Polk County County,MO,34.86013566403144,C,2014,19625.0,7062.0,23960.0,0.8190734,0.2947412,0.3598471,,,,,,,,,0.292996,0.707004
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29167,Polk County County,MO,34.86013566403144,C,2016,20106.0,15919.0,23960.0,0.8391486,0.664399,0.7917537,2631.0,10438.0,3605.0,9693.0,0.2013161,0.7986839,0.2710934,0.7289066,0.259386,0.740614
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29167,Polk County County,MO,34.86013566403144,C,2018,19233.0,12916.0,23960.0,0.8027129,0.5390651,0.6715541,,,,,,,,,0.257597,0.742403
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29057,Dade County County,MO,37.65166194621332,C,2004,6381.0,4101.0,6007.0,0.98,0.6827035,0.6426892,1104.0,2963.0,966.0,3039.0,0.2714532,0.7285469,0.2411985,0.7588015,,
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29057,Dade County County,MO,37.65166194621332,C,2006,6262.0,3637.0,6018.0,0.98,0.6043536,0.5808049,,,1120.0,2014.0,,,0.3573708,0.6426292,0.317393,0.682607
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29057,Dade County County,MO,37.65166194621332,C,2008,5517.0,3767.0,6040.0,0.9134106,0.6236755,0.6827986,1184.0,2864.0,,,0.2924901,0.7075099,,,0.309049,0.690951
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29057,Dade County County,MO,37.65166194621332,C,2010,5794.0,3269.0,6040.0,0.9592716,0.5412252,0.5642043,,,704.0,2329.0,,,0.2321134,0.7678866,0.284575,0.715425
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29057,Dade County County,MO,37.65166194621332,C,2012,5881.0,3970.0,6040.0,0.9736755,0.6572848,0.6750553,939.0,2895.0,,,0.2449139,0.7550861,,,0.281722,0.718278
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29057,Dade County County,MO,37.65166194621332,C,2014,5912.0,2384.0,5965.0,0.98,0.3996647,0.4032476,,,,,,,,,0.256506,0.743494
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29057,Dade County County,MO,37.65166194621332,C,2016,5984.0,4345.0,5965.0,0.98,0.7284158,0.7261029,637.0,3184.0,969.0,2810.0,0.1667103,0.8332897,0.256417,0.743583,0.22953,0.77047
262949,45332,MISSOURI,CEDAR,Flood,2010,29039,29057,Dade County County,MO,37.65166194621332,C,2018,5997.0,3633.0,5965.0,0.98,0.6090528,0.6058029,,,,,,,,,0.228239,0.771761
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,0.0,C,2004,32476.0,23773.0,34962.0,0.9288942,0.6799668,0.7320175,8856.0,14747.0,,,0.3752065,0.6247935,,,,
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,0.0,C,2006,32476.0,11646.0,35898.0,0.9046744,0.3244192,0.3586033,,,,,,,,,0.400963,0.599037
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,0.0,C,2008,34161.0,25551.0,37770.0,0.904448,0.6764893,0.7479582,8522.0,16457.0,,,0.3411666,0.6588334,,,0.358187,0.641813
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,0.0,C,2010,34368.0,16710.0,37770.0,0.9099285,0.4424146,0.4862081,,,,,,,,,0.358187,0.641813
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,0.0,C,2012,34883.0,25462.0,37770.0,0.9235637,0.6741329,0.7299258,8896.0,15937.0,,,0.358233,0.641767,,,0.3497,0.6503
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,0.0,C,2014,34606.0,19744.0,38740.0,0.8932886,0.5096541,0.5705369,,,,,,,,,0.3497,0.6503
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,0.0,C,2016,35483.0,26409.0,38740.0,0.9159267,0.6816985,0.7442719,8559.0,16621.0,,,0.3399126,0.6600873,,,0.349073,0.650927
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,0.0,C,2018,35560.0,18741.0,38740.0,0.9179143,0.4837635,0.5270247,,,,,,,,,0.349073,0.650927
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,16.90685677199101,C,2004,32476.0,23773.0,34962.0,0.9288942,0.6799668,0.7320175,8856.0,14747.0,,,0.3752065,0.6247935,,,,
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,16.90685677199101,C,2006,32476.0,11646.0,35898.0,0.9046744,0.3244192,0.3586033,,,,,,,,,0.400963,0.599037
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,16.90685677199101,C,2008,34161.0,25551.0,37770.0,0.904448,0.6764893,0.7479582,8522.0,16457.0,,,0.3411666,0.6588334,,,0.358187,0.641813
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,16.90685677199101,C,2010,34368.0,16710.0,37770.0,0.9099285,0.4424146,0.4862081,,,,,,,,,0.358187,0.641813
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,16.90685677199101,C,2012,34883.0,25462.0,37770.0,0.9235637,0.6741329,0.7299258,8896.0,15937.0,,,0.358233,0.641767,,,0.3497,0.6503
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,16.90685677199101,C,2014,34606.0,19744.0,38740.0,0.8932886,0.5096541,0.5705369,,,,,,,,,0.3497,0.6503
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,16.90685677199101,C,2016,35483.0,26409.0,38740.0,0.9159267,0.6816985,0.7442719,8559.0,16621.0,,,0.3399126,0.6600873,,,0.349073,0.650927
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22089,St. Charles Parish County,LA,16.90685677199101,C,2018,35560.0,18741.0,38740.0,0.9179143,0.4837635,0.5270247,,,,,,,,,0.349073,0.650927
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22057,Lafourche Parish County,LA,36.57221409896793,C,2004,55407.0,37992.0,67347.0,0.8227093,0.5641231,0.6856895,14417.0,22734.0,15706.0,18818.0,0.3880649,0.6119351,0.4549299,0.5450701,,
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22057,Lafourche Parish County,LA,36.57221409896793,C,2006,55407.0,21414.0,68618.0,0.8074703,0.3120756,0.3864855,,,,,,,,,0.458629,0.541371
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22057,Lafourche Parish County,LA,36.57221409896793,C,2008,56514.0,38212.0,71160.0,0.7941821,0.5369871,0.676151,9662.0,27089.0,17778.0,17513.0,0.2629044,0.7370956,0.5037545,0.4962455,0.439557,0.560443
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22057,Lafourche Parish County,LA,36.57221409896793,C,2010,56766.0,25738.0,71160.0,0.7977234,0.361692,0.4534052,,,7512.0,16509.0,,,0.3127264,0.6872736,0.372518,0.627482
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22057,Lafourche Parish County,LA,36.57221409896793,C,2012,57740.0,39584.0,71160.0,0.8114109,0.5562676,0.6855559,9623.0,28592.0,,,0.2518121,0.7481879,,,0.315956,0.684044
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22057,Lafourche Parish County,LA,36.57221409896793,C,2014,57142.0,29563.0,73025.0,0.7824991,0.404834,0.5173603,,,9534.0,12811.0,,,0.4266726,0.5733274,0.343635,0.656365
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22057,Lafourche Parish County,LA,36.57221409896793,C,2016,58993.0,42060.0,73025.0,0.8078466,0.5759671,0.712966,8423.0,31959.0,73683.0,211820.0,0.208583,0.7914169,0.2580813,0.7419186,0.306136,0.693864
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22057,Lafourche Parish County,LA,36.57221409896793,C,2018,59073.0,30603.0,73025.0,0.8089421,0.4190757,0.5180539,,,,,,,,,0.303939,0.696061
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22095,St. John the Baptist Parish County,LA,37.20313324859555,C,2004,28465.0,19729.0,30580.0,0.9308372,0.6451603,0.6930968,10305.0,9039.0,,,0.5327233,0.4672767,,,,
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22095,St. John the Baptist Parish County,LA,37.20313324859555,C,2006,28465.0,8579.0,31240.0,0.9111716,0.2746159,0.3013877,,,,,,,,,0.550175,0.449825
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22095,St. John the Baptist Parish County,LA,37.20313324859555,C,2008,29576.0,21785.0,32560.0,0.9083538,0.6690725,0.736577,12424.0,8912.0,,,0.5823022,0.4176978,,,0.557513,0.442487
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22095,St. John the Baptist Parish County,LA,37.20313324859555,C,2010,29431.0,13445.0,32560.0,0.9039005,0.41293,0.4568312,,,,,,,,,0.557513,0.442487
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22095,St. John the Baptist Parish County,LA,37.20313324859555,C,2012,30186.0,21288.0,32560.0,0.9270884,0.6538084,0.7052276,13179.0,7620.0,,,0.6336362,0.3663638,,,0.607969,0.392031
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22095,St. John the Baptist Parish County,LA,37.20313324859555,C,2014,29711.0,15859.0,31950.0,0.9299217,0.4963693,0.5337754,,,,,,,,,0.607969,0.392031
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22095,St. John the Baptist Parish County,LA,37.20313324859555,C,2016,30203.0,21011.0,31950.0,0.9453208,0.6576213,0.6956594,12661.0,7569.0,,,0.6258527,0.3741473,,,0.629744,0.370256
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22095,St. John the Baptist Parish County,LA,37.20313324859555,C,2018,30007.0,14527.0,31950.0,0.9391862,0.4546792,0.4841204,,,,,,,,,0.629744,0.370256
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22093,St. James Parish County,LA,37.56301852595305,C,2004,14792.0,11241.0,15448.0,0.957535,0.727667,0.7599378,6407.0,4545.0,,,0.5850073,0.4149927,,,,
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22093,St. James Parish County,LA,37.56301852595305,C,2006,14792.0,7484.0,15707.0,0.9417457,0.4764754,0.5059491,,,,,,,,,0.608051,0.391949
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22093,St. James Parish County,LA,37.56301852595305,C,2008,15632.0,12674.0,16225.0,0.9634514,0.7811402,0.8107728,6994.0,5432.0,,,0.5628521,0.4371479,,,0.57393,0.42607
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22093,St. James Parish County,LA,37.56301852595305,C,2010,15557.0,8525.0,16225.0,0.958829,0.5254237,0.5479848,,,,,,,,,0.57393,0.42607
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22093,St. James Parish County,LA,37.56301852595305,C,2012,15813.0,12525.0,16225.0,0.9746071,0.7719569,0.7920698,7059.0,5209.0,,,0.5753994,0.4246006,,,0.569126,0.430874
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22093,St. James Parish County,LA,37.56301852595305,C,2014,15776.0,10329.0,16385.0,0.9628319,0.6303936,0.6547287,,,,,,,,,0.569126,0.430874
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22093,St. James Parish County,LA,37.56301852595305,C,2016,15831.0,12234.0,16385.0,0.9661886,0.7466585,0.7727876,6418.0,5456.0,,,0.5405087,0.4594913,,,0.557954,0.442046
266394,45014,LOUISIANA,ST. CHARLES,Tornado,2010,22089,22093,St. James Parish County,LA,37.56301852595305,C,2018,15716.0,9246.0,16385.0,0.95917,0.5642966,0.5883176,,,,,,,,,0.557954,0.442046
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29223,Wayne County County,MO,0.0,Z,2004,9198.0,6294.0,10334.0,0.8900716,0.6090575,0.6842792,2250.0,3919.0,2153.0,3974.0,0.3647269,0.6352732,0.3513955,0.6486045,,
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29223,Wayne County County,MO,0.0,Z,2006,9352.0,5397.0,10431.0,0.8965583,0.5174001,0.5770958,,,2394.0,2678.0,,,0.4720032,0.5279968,0.424725,0.575275
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29223,Wayne County County,MO,0.0,Z,2008,9402.0,6322.0,10625.0,0.8848941,0.5950118,0.6724101,2243.0,3784.0,,,0.3721586,0.6278414,,,0.413674,0.586326
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29223,Wayne County County,MO,0.0,Z,2010,9265.0,4600.0,10625.0,0.872,0.4329412,0.4964922,,,1411.0,2625.0,,,0.3496036,0.6503964,0.387957,0.612043
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29223,Wayne County County,MO,0.0,Z,2012,9330.0,5831.0,10625.0,0.8781176,0.5488,0.6249732,1813.0,3790.0,,,0.3235767,0.6764234,,,0.379335,0.620664
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29223,Wayne County County,MO,0.0,Z,2014,9195.0,3260.0,10485.0,0.8769671,0.3109204,0.3545405,,,,,,,,,0.348446,0.651554
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29223,Wayne County County,MO,0.0,Z,2016,9116.0,6319.0,10485.0,0.8694325,0.6026705,0.6931768,948.0,4658.0,1706.0,3636.0,0.1691045,0.8308955,0.3193561,0.680644,0.305804,0.694197
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29223,Wayne County County,MO,0.0,Z,2018,8578.0,5209.0,10485.0,0.8181211,0.496805,0.6072511,,,,,,,,,0.283903,0.716097
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29123,Madison County County,MO,41.57485308615702,Z,2004,9934.0,5055.0,9029.0,0.98,0.5598627,0.5088584,1972.0,2905.0,1823.0,3002.0,0.4043469,0.5956531,0.3778238,0.6221762,,
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29123,Madison County County,MO,41.57485308615702,Z,2006,8292.0,4332.0,9106.0,0.9106084,0.4757303,0.5224313,,,1761.0,2278.0,,,0.435999,0.564001,0.431862,0.568138
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29123,Madison County County,MO,41.57485308615702,Z,2008,8361.0,5878.0,9260.0,0.9029158,0.6347732,0.7030259,2042.0,2897.0,,,0.413444,0.586556,,,0.428647,0.571353
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29123,Madison County County,MO,41.57485308615702,Z,2010,7731.0,3978.0,9260.0,0.8348812,0.4295896,0.5145518,,,1190.0,2148.0,,,0.3565009,0.6434991,0.399257,0.600743
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29123,Madison County County,MO,41.57485308615702,Z,2012,7628.0,5650.0,9260.0,0.8237581,0.6101512,0.7406922,1588.0,3227.0,,,0.3298027,0.6701973,,,0.383937,0.616063
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29123,Madison County County,MO,41.57485308615702,Z,2014,7611.0,3109.0,9400.0,0.8096809,0.3307447,0.4084877,,,,,,,,,0.366583,0.633417
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29123,Madison County County,MO,41.57485308615702,Z,2016,7826.0,6101.0,9400.0,0.8325532,0.6490425,0.7795809,1005.0,4102.0,1766.0,3203.0,0.1967887,0.8032113,0.3554035,0.6445965,0.3208,0.6792
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29123,Madison County County,MO,41.57485308615702,Z,2018,7929.0,4496.0,9400.0,0.8435106,0.4782979,0.5670324,,,,,,,,,0.302949,0.697051
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29023,Butler County County,MO,44.25248602225424,Z,2004,36863.0,16912.0,31501.0,0.98,0.5368719,0.4587798,4666.0,11696.0,4225.0,11903.0,0.285173,0.7148271,0.2619668,0.7380332,,
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29023,Butler County County,MO,44.25248602225424,Z,2006,23256.0,13542.0,31849.0,0.7301956,0.4251939,0.5823013,,,4521.0,7692.0,,,0.3701793,0.6298207,0.340908,0.659092
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29023,Butler County County,MO,44.25248602225424,Z,2008,32847.0,17521.0,32545.0,0.98,0.5383623,0.5334125,5316.0,11805.0,,,0.3104959,0.6895041,,,0.329994,0.670006
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29023,Butler County County,MO,44.25248602225424,Z,2010,33332.0,12545.0,32545.0,0.98,0.3854663,0.3763651,,,2938.0,8229.0,,,0.2630966,0.7369034,0.304335,0.695665
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29023,Butler County County,MO,44.25248602225424,Z,2012,30044.0,18541.0,32545.0,0.9231526,0.5697035,0.6171282,4363.0,12248.0,,,0.2626573,0.7373427,,,0.301607,0.698393
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29023,Butler County County,MO,44.25248602225424,Z,2014,29521.0,9116.0,32460.0,0.9094578,0.280838,0.3087971,,,,,,,,,0.27875,0.72125
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29023,Butler County County,MO,44.25248602225424,Z,2016,28967.0,18719.0,32460.0,0.8923906,0.576679,0.6462181,3036.0,13650.0,4543.0,11764.0,0.1819489,0.818051,0.278592,0.721408,0.252008,0.747992
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29023,Butler County County,MO,44.25248602225424,Z,2018,29250.0,15049.0,32460.0,0.901109,0.4636168,0.5144957,,,,,,,,,0.246464,0.753536
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29017,Bollinger County County,MO,44.460091959307974,Z,2004,9475.0,5967.0,9097.0,0.98,0.6559305,0.6297625,1754.0,4102.0,1594.0,4161.0,0.2995219,0.7004781,0.2769766,0.7230235,,
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29017,Bollinger County County,MO,44.460091959307974,Z,2006,9154.0,5059.0,9213.0,0.98,0.5491154,0.5526546,,,1718.0,2961.0,,,0.3671725,0.6328275,0.331758,0.668242
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29017,Bollinger County County,MO,44.460091959307974,Z,2008,8303.0,5908.0,9445.0,0.8790895,0.6255161,0.7115501,1690.0,3972.0,,,0.2984811,0.7015189,,,0.324703,0.675297
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29017,Bollinger County County,MO,44.460091959307974,Z,2010,8598.0,4245.0,9445.0,0.9103229,0.4494441,0.4937195,,,1012.0,2891.0,,,0.2592877,0.7407123,0.303298,0.696702
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29017,Bollinger County County,MO,44.460091959307974,Z,2012,8598.0,5954.0,9445.0,0.9103229,0.6303865,0.6924866,1213.0,4095.0,,,0.228523,0.771477,,,0.288366,0.711634
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29017,Bollinger County County,MO,44.460091959307974,Z,2014,8187.0,3239.0,9590.0,0.8537018,0.3377477,0.3956272,,,,,,,,,0.262097,0.737903
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29017,Bollinger County County,MO,44.460091959307974,Z,2016,8340.0,6183.0,9590.0,0.8696559,0.6447341,0.7413669,705.0,4827.0,1379.0,4016.0,0.1274403,0.8725597,0.255607,0.7443929,0.226445,0.773555
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29017,Bollinger County County,MO,44.460091959307974,Z,2018,8385.0,5145.0,9590.0,0.8743483,0.5364963,0.6135957,,,,,,,,,0.210023,0.789977
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29035,Carter County County,MO,47.40671121622168,Z,2004,4615.0,2840.0,4532.0,0.98,0.6266549,0.6153846,964.0,1797.0,829.0,1861.0,0.3491489,0.6508511,0.3081784,0.6918216,,
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29035,Carter County County,MO,47.40671121622168,Z,2006,4291.0,2645.0,4578.0,0.9373088,0.5777632,0.6164064,,,935.0,1233.0,,,0.4312731,0.568727,0.392191,0.607809
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29035,Carter County County,MO,47.40671121622168,Z,2008,4721.0,2987.0,4670.0,0.98,0.6396146,0.6327049,984.0,1840.0,,,0.3484419,0.6515581,,,0.387901,0.612099
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29035,Carter County County,MO,47.40671121622168,Z,2010,4497.0,2221.0,4670.0,0.9629551,0.4755889,0.4938848,,,727.0,1326.0,,,0.3541159,0.6458841,0.365624,0.634376
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29035,Carter County County,MO,47.40671121622168,Z,2012,4517.0,2873.0,4670.0,0.9672377,0.6152034,0.6360416,754.0,1978.0,,,0.2759883,0.7240117,,,0.352455,0.647545
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29035,Carter County County,MO,47.40671121622168,Z,2014,4588.0,2078.0,4720.0,0.9720339,0.4402542,0.4529207,,,,,,,,,0.326182,0.673818
266701,46000,MISSOURI,WAYNE,Wildfire,2010,29100,29035,Carter County County,MO,47.40671121622168,Z,2016,4754.0,3282.0,4720.0,0.98,0.695339,0.690366,436.0,2324.0,742.0,1908.0,0.157971,0.842029,0.28,0.72,0.28303,0.71697
